topology,scenario,k,delay,method,mean_mlu,p95_mlu,peak_mlu,overload_0p7,overload_0p9,mean_disturb,mean_decision_ms,sticky_applied_rate,recovery_time,delta_mean_pct,delta_p95_pct,delta_peak_pct,delta_disturb_pct,abl_delta_mean_vs_currapg_pct,abl_delta_p95_vs_currapg_pct,abl_delta_peak_vs_currapg_pct,n_steps
vtlwavenet2011,spike_2x,20,2,predictive,11185.560352,14320.866359,14651.832280,30,9,0.000495,215.14,0.824,14,+0.077,+0.000,+0.000,+4.134,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,20,2,oracle,11185.560352,14320.866359,14651.832280,30,9,0.000495,214.96,0.824,14,+0.077,+0.000,+0.000,+4.134,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,40,0,phase1,11207.849453,14446.341901,14647.200667,28,11,0.001371,232.00,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,40,0,current_apg,11207.849453,14446.341901,14647.200667,28,11,0.001371,227.99,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,40,0,predictive,11207.849453,14446.341901,14647.200667,28,11,0.001371,227.57,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,40,0,oracle,11207.849453,14446.341901,14647.200667,28,11,0.001371,228.68,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,40,1,phase1,11181.949259,14343.032272,14590.215625,29,10,0.001371,232.32,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,40,1,current_apg,11181.949259,14343.032272,14590.215625,29,10,0.001371,227.99,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,40,1,predictive,11181.949259,14343.032272,14590.215625,29,10,0.001371,242.33,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,40,1,oracle,11181.949259,14343.032272,14590.215625,29,10,0.001371,242.14,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,40,2,phase1,11139.193024,14246.651214,14515.197817,30,9,0.001371,231.58,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,40,2,current_apg,11139.193024,14246.651214,14515.197817,30,9,0.001371,228.13,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,40,2,predictive,11139.193024,14246.651214,14515.197817,30,9,0.001371,228.47,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,spike_2x,40,2,oracle,11139.193024,14246.651214,14515.197817,30,9,0.001371,230.08,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,10,0,phase1,11403.092153,14547.303569,14852.430938,30,10,0.000157,225.24,0.882,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,10,0,current_apg,11381.343015,14631.102374,14852.430938,30,10,0.000245,280.62,0.941,16,-0.191,+0.576,+0.000,+56.435,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,10,0,predictive,11381.343015,14631.102374,14852.430938,30,10,0.000245,314.55,0.941,16,-0.191,+0.576,+0.000,+56.435,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,10,0,oracle,11381.343015,14631.102374,14852.430938,30,10,0.000245,524.87,0.941,16,-0.191,+0.576,+0.000,+56.435,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,10,1,phase1,11357.344581,14409.413714,14699.612108,31,10,0.000157,275.46,0.882,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,10,1,current_apg,11336.122672,14498.733265,14729.205532,30,10,0.000245,269.98,0.941,1,-0.187,+0.620,+0.201,+56.435,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,10,1,predictive,11336.122672,14498.733265,14729.205532,30,10,0.000245,252.63,0.941,1,-0.187,+0.620,+0.201,+56.435,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,10,1,oracle,11336.122672,14498.733265,14729.205532,30,10,0.000245,283.81,0.941,1,-0.187,+0.620,+0.201,+56.435,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,10,2,phase1,11320.599103,14263.421599,14729.205532,31,9,0.000157,237.00,0.882,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,10,2,current_apg,11299.131956,14359.189924,14729.205532,30,9,0.000245,352.18,0.941,14,-0.190,+0.671,+0.000,+56.435,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,10,2,predictive,11299.131956,14359.189924,14729.205532,30,9,0.000245,529.08,0.941,14,-0.190,+0.671,+0.000,+56.435,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,10,2,oracle,11299.131956,14359.189924,14729.205532,30,9,0.000245,512.47,0.941,14,-0.190,+0.671,+0.000,+56.435,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,20,0,phase1,11345.218356,14549.264708,14769.900039,30,11,0.000685,591.45,0.804,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,20,0,current_apg,11329.426204,14549.264708,14769.900039,30,10,0.000427,371.72,0.882,16,-0.139,+0.000,+0.000,-37.694,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,20,0,predictive,11329.426204,14549.264708,14769.900039,30,10,0.000427,257.04,0.882,16,-0.139,+0.000,+0.000,-37.694,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,20,0,oracle,11329.426204,14549.264708,14769.900039,30,10,0.000427,258.75,0.882,16,-0.139,+0.000,+0.000,-37.694,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,20,1,phase1,11304.991008,14409.287616,14651.832280,31,10,0.000685,245.46,0.804,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,20,1,current_apg,11289.843188,14409.287616,14651.832280,31,10,0.000427,258.48,0.882,1,-0.134,+0.000,+0.000,-37.694,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,20,1,predictive,11289.843188,14409.287616,14651.832280,31,10,0.000427,251.79,0.882,1,-0.134,+0.000,+0.000,-37.694,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,20,1,oracle,11289.843188,14409.287616,14651.832280,31,10,0.000427,253.02,0.882,1,-0.134,+0.000,+0.000,-37.694,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,20,2,phase1,11267.935251,14263.411453,14651.832280,30,9,0.000685,253.05,0.804,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,20,2,current_apg,11251.992326,14263.411453,14651.832280,30,9,0.000427,231.47,0.882,14,-0.141,+0.000,+0.000,-37.694,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,20,2,predictive,11251.992326,14263.411453,14651.832280,30,9,0.000427,255.91,0.882,14,-0.141,+0.000,+0.000,-37.694,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,20,2,oracle,11251.992326,14263.411453,14651.832280,30,9,0.000427,244.58,0.882,14,-0.141,+0.000,+0.000,-37.694,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,40,0,phase1,11290.864271,14446.341901,14647.200667,30,11,0.000514,329.90,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,40,0,current_apg,11290.864271,14446.341901,14647.200667,30,11,0.000514,251.32,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,40,0,predictive,11290.864271,14446.341901,14647.200667,30,11,0.000514,249.35,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,40,0,oracle,11290.864271,14446.341901,14647.200667,30,11,0.000514,248.62,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,40,1,phase1,11259.242660,14343.032272,14590.215625,31,10,0.000514,250.55,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,40,1,current_apg,11259.242660,14343.032272,14590.215625,31,10,0.000514,254.94,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,40,1,predictive,11259.242660,14343.032272,14590.215625,31,10,0.000514,267.61,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,40,1,oracle,11259.242660,14343.032272,14590.215625,31,10,0.000514,290.15,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,40,2,phase1,11219.419331,14187.627152,14515.197817,31,9,0.000514,256.63,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,40,2,current_apg,11219.419331,14187.627152,14515.197817,31,9,0.000514,232.22,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,40,2,predictive,11219.419331,14187.627152,14515.197817,31,9,0.000514,247.52,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,ramp_up,40,2,oracle,11219.419331,14187.627152,14515.197817,31,9,0.000514,235.85,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,10,0,phase1,11253.748226,14547.303569,14852.430938,27,10,0.000241,267.37,0.961,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,10,0,current_apg,11287.730969,14631.102374,14852.430938,27,10,0.000101,271.93,0.961,16,+0.302,+0.576,+0.000,-58.093,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,10,0,predictive,11287.730969,14631.102374,14852.430938,27,10,0.000101,250.53,0.961,16,+0.302,+0.576,+0.000,-58.093,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,10,0,oracle,11287.730969,14631.102374,14852.430938,27,10,0.000101,261.67,0.961,16,+0.302,+0.576,+0.000,-58.093,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,10,1,phase1,11208.833417,14409.413714,14699.612108,29,10,0.000241,256.95,0.961,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,10,1,current_apg,11238.921236,14498.733265,14729.205532,29,10,0.000101,247.59,0.961,1,+0.268,+0.620,+0.201,-58.093,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,10,1,predictive,11238.921236,14498.733265,14729.205532,29,10,0.000101,248.25,0.961,1,+0.268,+0.620,+0.201,-58.093,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,10,1,oracle,11238.921236,14498.733265,14729.205532,29,10,0.000101,238.90,0.961,1,+0.268,+0.620,+0.201,-58.093,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,10,2,phase1,11168.021701,14255.823322,14729.205532,28,9,0.000241,237.87,0.961,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,10,2,current_apg,11197.851094,14351.591648,14729.205532,29,9,0.000101,242.85,0.961,14,+0.267,+0.672,+0.000,-58.093,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,10,2,predictive,11197.851094,14351.591648,14729.205532,29,9,0.000101,230.05,0.961,14,+0.267,+0.672,+0.000,-58.093,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,10,2,oracle,11197.851094,14351.591648,14729.205532,29,9,0.000101,231.44,0.961,14,+0.267,+0.672,+0.000,-58.093,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,20,0,phase1,11252.984602,14549.264708,14769.900039,28,10,0.000495,225.33,0.824,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,20,0,current_apg,11223.880191,14549.264708,14769.900039,27,10,0.000565,225.75,0.882,16,-0.259,+0.000,+0.000,+14.191,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,20,0,predictive,11223.880191,14549.264708,14769.900039,27,10,0.000565,222.45,0.882,16,-0.259,+0.000,+0.000,+14.191,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,20,0,oracle,11223.880191,14549.264708,14769.900039,27,10,0.000565,222.13,0.882,16,-0.259,+0.000,+0.000,+14.191,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,20,1,phase1,11208.094883,14409.287616,14651.832280,29,10,0.000495,219.10,0.824,1,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,20,1,current_apg,11193.684837,14409.287616,14651.832280,29,10,0.000565,222.43,0.882,1,-0.129,+0.000,+0.000,+14.191,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,20,1,predictive,11193.684837,14409.287616,14651.832280,29,10,0.000565,222.05,0.882,1,-0.129,+0.000,+0.000,+14.191,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,20,1,oracle,11193.684837,14409.287616,14651.832280,29,10,0.000565,221.90,0.882,1,-0.129,+0.000,+0.000,+14.191,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,20,2,phase1,11167.020240,14255.813176,14651.832280,30,9,0.000495,218.25,0.824,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,20,2,current_apg,11151.576254,14255.813176,14651.832280,30,9,0.000565,222.43,0.882,14,-0.138,+0.000,+0.000,+14.191,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,20,2,predictive,11151.576254,14255.813176,14651.832280,30,9,0.000565,239.65,0.882,14,-0.138,+0.000,+0.000,+14.191,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,20,2,oracle,11151.576254,14255.813176,14651.832280,30,9,0.000565,224.68,0.882,14,-0.138,+0.000,+0.000,+14.191,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,40,0,phase1,11194.274699,14446.341901,14647.200667,28,11,0.001206,254.13,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,40,0,current_apg,11194.274699,14446.341901,14647.200667,28,11,0.001206,229.78,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,40,0,predictive,11194.274699,14446.341901,14647.200667,28,11,0.001206,228.43,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,40,0,oracle,11194.274699,14446.341901,14647.200667,28,11,0.001206,226.77,0.902,16,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,40,1,phase1,11169.958370,14343.032272,14590.215625,29,10,0.001206,231.67,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,40,1,current_apg,11169.958370,14343.032272,14590.215625,29,10,0.001206,230.08,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,40,1,predictive,11169.958370,14343.032272,14590.215625,29,10,0.001206,227.68,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,40,1,oracle,11169.958370,14343.032272,14590.215625,29,10,0.001206,227.84,0.902,15,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,40,2,phase1,11125.523181,14181.598031,14515.197817,30,9,0.001206,232.57,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,40,2,current_apg,11125.523181,14181.598031,14515.197817,30,9,0.001206,227.48,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,40,2,predictive,11125.523181,14181.598031,14515.197817,30,9,0.001206,227.14,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
vtlwavenet2011,flash_crowd,40,2,oracle,11125.523181,14181.598031,14515.197817,30,9,0.001206,228.83,0.902,14,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,+0.000,51
